ts,ms,pump,manual_override,alert,reason,context,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy,ml_on,ml_pred,ml_conf,ml_used,extra
1758845948.422018,692849,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.51,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845949.413396,693841,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.57,20.31,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845951.908245,694849,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845952.114335,696545,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1000.9,108.6,22.51,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845953.1230788,697553,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.37,20.31,19.2,70,2,False,0.0,9.06,True,calm,0.656,False,
1758845954.1136498,698545,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.4,22.43,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845955.1450088,699553,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.53,20.31,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845956.1180868,700545,False,False,False,none,night,0,19.5,19.44,19.87,-0.37,1001.0,108.5,22.53,20.29,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845957.120707,701553,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.59,20.29,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845958.113327,702545,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.53,20.29,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845960.3653681,703553,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.53,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845960.577569,705009,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.53,20.33,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845962.8103318,706001,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.1,108.5,22.57,20.31,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845963.0254688,707457,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1000.9,108.5,22.23,20.29,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845964.018831,708449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.25,20.27,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845965.026583,709457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.37,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845966.015984,710449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.43,20.29,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845967.0271099,711457,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.51,20.29,19.2,70,2,False,0.0,9.07,True,calm,0.656,False,
1758845968.0184178,712449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.51,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845969.03141,713457,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.5,22.31,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845970.0173461,714449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.31,20.29,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845971.0248718,715457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.35,20.29,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845972.199926,716449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.25,20.25,19.2,70,43,False,90.48,9.06,True,uniform-overheat,0.527,False,
1758845973.02955,717457,False,False,False,human_tap,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.19,20.25,19.2,70,0,False,40.56,9.06,True,uniform-overheat,0.66,False,
1758845974.0173252,718449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.1,108.5,22.25,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845975.044018,719457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.31,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845976.016654,720449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.25,20.27,19.2,70,6,False,0.0,9.06,True,uniform-overheat,0.793,False,
1758845977.026973,721457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.1,108.5,22.23,20.27,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845978.020154,722449,False,False,False,none,night,0,19.5,19.44,19.87,-0.37,1001.0,108.6,22.29,20.27,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845979.028877,723457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.25,20.23,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845980.0198631,724449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.23,20.25,19.2,70,0,False,91.08,9.06,True,human-tap,0.277,False,
1758845981.0283751,725457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.29,20.23,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845982.018359,726449,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.25,20.25,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845983.0303261,727457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.5,22.41,20.25,19.2,70,0,False,40.27,9.06,True,uniform-overheat,0.66,False,
1758845984.0168881,728449,False,False,False,human_tap,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.19,20.27,19.2,70,0,False,90.9,9.06,True,human-tap,0.277,False,
1758845985.213343,729457,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.1,108.6,22.19,20.19,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845986.021693,730449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.7,22.17,20.25,19.2,70,2,False,0.0,9.06,True,calm,0.656,False,
1758845987.027505,731457,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.19,20.19,19.2,70,0,False,90.53,9.07,True,human-tap,0.277,False,
1758845988.016572,732449,False,False,False,none,night,0,19.5,19.5,19.87,-0.37,1001.0,108.7,22.25,20.23,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845989.0262752,733457,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.37,20.23,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845990.0173042,734449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.35,20.19,19.2,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845991.0268102,735457,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.29,20.19,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845992.0164611,736449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.23,20.19,19.1,70,13,False,0.0,9.07,True,uniform-overheat,0.793,False,
1758845993.0285718,737457,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.23,20.19,19.2,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845994.025375,738449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1000.9,108.5,22.29,20.23,19.1,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845995.024844,739457,False,False,False,none,night,0,19.44,19.5,19.81,-0.37,1001.0,108.6,22.37,20.17,19.1,70,0,False,0.0,9.06,True,calm,0.656,False,
1758845996.016442,740449,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.41,20.23,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845997.026023,741457,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.6,22.31,20.23,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758845998.0194361,742449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.1,108.7,22.37,20.19,19.1,70,2,False,0.0,9.07,True,calm,0.656,False,
1758845999.029492,743457,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.4,22.41,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846000.018146,744449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.35,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846001.029411,745457,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.29,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846002.018798,746449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.31,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846003.03006,747457,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.11,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846004.018184,748449,False,False,False,none,night,0,19.44,19.5,19.87,-0.44,1001.0,108.6,22.17,20.17,19.1,70,0,False,0.0,9.06,True,calm,0.656,False,
1758846005.026001,749457,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.23,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846007.262644,750449,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.7,22.25,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846007.473784,751905,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.7,22.41,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846008.483426,752913,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.7,22.43,20.13,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846009.47667,753905,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.7,22.59,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846010.4859881,754913,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.1,108.7,22.53,20.15,19.1,70,6,False,0.0,9.07,True,uniform-overheat,0.793,False,
1758846011.485069,755905,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.53,20.17,19.1,70,0,False,6.45,9.07,True,calm,0.43,False,
1758846012.4811919,756913,False,False,False,human_tap,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.51,20.17,19.1,70,0,False,90.46,9.07,True,human-tap,0.277,False,
1758846013.477876,757905,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.6,22.51,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846014.4897978,758913,False,False,False,none,night,0,19.5,19.44,19.81,-0.31,1001.0,108.6,22.47,20.13,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846015.4744341,759905,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.7,22.47,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846016.483973,760913,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.43,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846018.969505,761905,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.17,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846019.173803,763601,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.25,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846020.179074,764609,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.47,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846021.1693099,765601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.7,22.47,20.17,19.1,70,7,False,0.0,9.07,True,uniform-overheat,0.793,False,
1758846022.178713,766609,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.41,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846023.180448,767601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.7,22.41,20.15,19.1,70,3,False,0.0,9.07,True,calm,0.656,False,
1758846024.179771,768609,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.43,20.13,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846025.198137,769617,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.43,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846026.179305,770609,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.47,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846027.1759412,771601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.5,22.35,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846028.177563,772609,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.1,108.6,22.41,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846029.291004,773601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.5,22.41,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846030.1812181,774609,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.7,22.53,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846031.171312,775601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.43,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846032.178977,776609,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.23,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846033.173024,777601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.31,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846034.1782742,778609,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.5,22.47,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846035.188734,779617,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.47,20.17,19.1,70,0,False,90.53,9.07,True,human-tap,0.277,False,
1758846036.178956,780609,False,False,False,human_tap,night,0,19.44,19.44,19.81,-0.37,1001.0,108.5,22.29,20.13,19.1,70,0,False,90.59,9.07,True,human-tap,0.277,False,
1758846037.199904,781617,False,False,False,human_tap,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.35,20.13,19.1,70,0,False,90.52,9.07,True,human-tap,0.277,False,
1758846038.178741,782609,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.3,22.41,20.13,19.1,70,0,False,90.17,9.07,True,human-tap,0.277,False,
1758846040.410923,783601,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.53,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846040.632351,785057,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.51,20.15,19.1,70,0,False,90.57,9.08,True,human-tap,0.277,False,
1758846041.620408,786049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.53,20.13,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846042.627129,787057,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.51,20.17,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846043.619342,788049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.7,22.41,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846044.627895,789057,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.53,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846045.737108,790049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.41,20.15,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846046.6284852,791057,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.59,20.15,19.1,70,0,False,90.5,9.08,True,human-tap,0.277,False,
1758846047.626857,792049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.47,20.13,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846048.62802,793057,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.43,20.17,19.0,70,0,False,19.75,9.08,True,uniform-overheat,0.445,False,
1758846049.6212108,794049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.7,22.43,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846050.631101,795057,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.57,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846051.6212192,796049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.57,20.15,19.0,70,0,False,90.52,9.07,True,human-tap,0.277,False,
1758846052.627615,797057,False,False,False,none,night,0,19.37,19.44,19.81,-0.44,1001.0,108.6,22.57,20.13,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846053.618592,798049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.59,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846054.631626,799057,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.59,20.15,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846055.621446,800049,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.7,22.63,20.17,19.0,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846056.6272378,801057,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.5,22.59,20.13,19.1,70,2,False,0.0,9.07,True,calm,0.656,False,
1758846057.621755,802049,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.5,22.59,20.17,19.1,70,0,False,15.12,9.07,True,calm,0.43,False,
1758846058.6507058,803057,False,False,False,human_tap,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.63,20.17,19.0,70,0,False,9.45,9.09,True,calm,0.43,False,
1758846059.6206532,804049,False,False,False,human_tap,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.57,20.17,19.0,70,0,False,77.12,9.09,True,human-tap,0.395,False,
1758846060.626378,805057,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.59,20.17,19.1,70,3,False,90.55,9.07,True,human-tap,0.277,False,
1758846061.6206179,806049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.63,20.23,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846062.6251001,807057,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.7,22.53,20.17,19.1,70,10,False,0.0,9.08,True,uniform-overheat,0.793,False,
1758846063.6209521,808049,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.59,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846064.626815,809057,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.51,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846065.620491,810049,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.47,20.23,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846066.746416,811057,False,False,False,none,night,0,19.37,19.37,19.87,-0.5,1001.0,108.6,22.47,20.17,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846067.619235,812049,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.53,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846068.62782,813057,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.59,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846069.617693,814049,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.6,22.53,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846070.62831,815057,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.57,20.19,19.1,70,14,False,0.0,9.08,True,uniform-overheat,0.793,False,
1758846072.861283,816049,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.1,108.6,22.57,20.17,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846073.0820658,817505,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.0,108.6,22.57,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846074.070812,818497,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.8,22.59,20.17,19.1,70,0,False,90.47,9.08,True,human-tap,0.277,False,
1758846075.0753238,819505,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.7,22.57,20.17,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846076.066132,820497,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.65,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846077.082844,821505,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.53,20.23,19.1,70,20,False,0.0,9.08,True,uniform-overheat,0.789,False,
1758846078.193981,822497,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.59,20.23,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846079.081698,823505,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.1,108.5,22.57,20.23,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846080.072661,824497,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.51,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846081.078262,825505,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.59,20.23,19.1,70,0,False,90.52,9.08,True,human-tap,0.277,False,
1758846082.0729222,826497,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.5,22.53,20.25,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846083.077313,827505,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.1,108.6,22.47,20.23,19.1,70,10,False,90.55,9.09,True,human-tap,0.281,False,
1758846084.085973,828513,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.43,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846086.448013,829505,False,False,False,none,night,0,19.44,19.44,19.87,-0.44,1001.1,108.6,22.47,20.23,19.1,70,1,False,0.0,9.07,True,calm,0.656,False,
1758846086.661324,831089,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.5,22.43,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846087.655725,832081,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.51,20.23,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846088.660039,833089,False,False,False,none,night,0,19.37,19.44,19.81,-0.44,1001.0,108.5,22.47,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846089.655724,834081,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.35,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846090.666396,835089,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.57,20.25,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846091.655406,836081,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.57,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846092.6604748,837089,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.1,108.6,22.59,20.19,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846093.652641,838081,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.51,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846095.9051032,839089,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.47,20.19,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846097.400684,840545,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.1,108.7,22.35,20.23,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846098.900383,842033,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.25,20.19,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846099.1067488,843537,False,False,False,none,night,0,19.44,19.44,19.81,-0.37,1001.0,108.6,22.43,20.19,19.1,70,0,False,0.0,9.07,True,calm,0.656,False,
1758846100.116527,844545,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.1,108.6,22.51,20.19,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846101.108622,845537,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.5,22.53,20.25,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846102.118585,846545,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.7,22.31,20.17,19.1,70,0,False,33.5,9.08,True,uniform-overheat,0.484,False,
1758846103.108994,847537,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.51,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846104.202955,848545,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.8,22.19,20.15,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846105.117078,849537,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.17,20.15,19.2,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846106.154196,850545,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.1,108.6,22.23,20.17,19.1,70,0,False,0.0,9.09,True,calm,0.656,False,
1758846107.107759,851537,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.7,22.41,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846108.116008,852545,False,False,False,none,night,0,19.44,19.37,19.87,-0.44,1001.0,108.6,22.47,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846109.117377,853537,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.7,22.47,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
1758846110.1210701,854545,False,False,False,none,night,0,19.44,19.37,19.81,-0.37,1001.0,108.6,22.47,20.17,19.1,70,0,False,0.0,9.08,True,calm,0.656,False,
