ts,ms,pump,manual_override,alert,reason,rec_ms,tTop,tMid,tBot,dT_tb,pressure_hPa,lux,irObj,irAmb,airT,airRH,tds_mV,tds_sat,micRMS,DOproxy
1758216573.171644,3187100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.35,26.41,25.9,59,372,False,2.27,0.483
1758216574.182373,3188108,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.4,3.1,25.47,26.39,25.9,59,359,False,2.79,0.485
1758216575.170551,3189100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.3,3.1,25.37,26.39,25.9,59,349,False,4.35,0.485
1758216576.1852858,3190108,False,False,True,duty_cap,0,27.0,27.06,27.0,0.0,1002.3,3.1,25.37,26.43,25.9,59,362,False,2.91,0.483
1758216577.206296,3191100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.37,26.39,25.9,58,362,False,2.75,0.483
1758216578.1795359,3192108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.35,26.43,25.9,58,391,False,2.36,0.483
1758216579.172587,3193100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.41,25.9,58,369,False,3.06,0.483
1758216580.191224,3194108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.37,26.39,25.9,58,371,False,2.85,0.485
1758216581.174232,3195100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.37,26.41,25.9,57,377,False,90.55,0.483
1758216582.262725,3196108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.35,26.41,25.9,57,343,False,2.95,0.483
1758216583.170917,3197100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.5,3.1,25.41,26.39,25.9,57,364,False,2.33,0.485
1758216584.18319,3198108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.3,3.1,25.37,26.41,25.9,57,359,False,2.37,0.483
1758216585.170561,3199100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.41,25.9,57,372,False,2.45,0.483
1758216586.179723,3200108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.37,26.41,25.9,57,377,False,2.77,0.483
1758216587.444652,3201100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.5,3.1,25.43,26.41,25.9,57,377,False,2.49,0.483
1758216588.189895,3202108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.41,25.9,57,367,False,1.55,0.483
1758216589.1766222,3203100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.43,26.41,25.9,56,376,False,1.56,0.483
1758216590.181039,3204108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.43,25.9,56,363,False,3.18,0.483
1758216591.168689,3205100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.5,3.1,25.41,26.39,25.9,56,357,False,2.66,0.485
1758216592.1788008,3206108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.5,3.1,25.37,26.41,25.9,56,377,False,2.87,0.483
1758216593.1711922,3207100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.3,3.1,25.47,26.41,25.9,56,380,False,3.05,0.483
1758216594.20084,3208108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.3,3.1,25.41,26.41,25.9,56,351,False,4.09,0.483
1758216595.325809,3209100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.3,3.1,25.35,26.37,25.9,56,371,False,2.15,0.483
1758216596.179272,3210108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.5,3.1,25.41,26.39,25.9,56,379,False,90.54,0.483
1758216597.176026,3211100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.4,3.1,25.37,26.39,25.9,56,402,False,1.49,0.485
1758216598.193491,3212108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.5,3.1,25.41,26.43,25.9,56,332,False,90.55,0.483
1758216599.175354,3213100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.41,25.9,56,384,False,2.05,0.483
1758216600.1783109,3214108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.37,26.41,25.9,56,368,False,1.98,0.485
1758216601.172251,3215100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.5,3.1,25.37,26.43,25.9,56,379,False,3.14,0.483
1758216602.1818821,3216108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.43,26.43,25.9,56,359,False,2.08,0.485
1758216603.1722271,3217100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.43,25.9,56,395,False,3.68,0.483
1758216604.1780071,3218108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.37,26.39,25.9,56,378,False,2.04,0.483
1758216605.173675,3219100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.41,26.43,25.9,56,372,False,2.69,0.485
1758216606.181515,3220108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.3,3.1,25.41,26.41,25.9,56,365,False,2.05,0.485
1758216607.174217,3221100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.39,25.9,56,355,False,1.88,0.483
1758216608.1775491,3222108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.43,26.43,25.9,56,377,False,2.17,0.483
1758216609.171056,3223100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.43,26.41,25.9,56,385,False,2.47,0.483
1758216610.181136,3224108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.37,26.41,25.9,56,360,False,2.69,0.483
1758216611.17076,3225100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.37,26.43,25.9,56,382,False,90.53,0.483
1758216612.181349,3226108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.41,26.41,25.9,56,383,False,3.31,0.483
1758216613.1723971,3227100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.41,26.41,25.9,56,367,False,90.53,0.483
1758216614.181568,3228108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.37,26.39,25.9,57,371,False,3.72,0.483
1758216615.208842,3229100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.3,3.1,25.35,26.37,25.9,57,355,False,3.58,0.483
1758216616.180469,3230108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.41,26.39,25.9,57,355,False,90.54,0.483
1758216617.172012,3231100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.4,3.1,25.37,26.41,25.9,57,367,False,2.44,0.485
1758216618.1798441,3232108,False,False,True,duty_cap,0,27.0,27.06,27.0,0.0,1002.4,3.1,25.43,26.43,25.9,57,378,False,4.29,0.483
1758216619.1756558,3233100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.2,25.41,26.43,25.9,57,369,False,90.55,0.483
1758216620.1822479,3234108,False,False,True,duty_cap,0,27.0,27.06,27.0,0.0,1002.4,3.1,25.37,26.37,25.9,57,362,False,2.17,0.483
1758216621.169651,3235100,False,False,True,duty_cap,0,27.0,27.06,26.94,0.06,1002.4,3.1,25.37,26.39,25.9,57,365,False,3.89,0.483
1758216622.18166,3236108,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.3,3.1,25.47,26.39,25.9,57,381,False,2.67,0.483
1758216623.174342,3237100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.37,26.41,25.9,57,377,False,2.43,0.485
1758216624.2092211,3238108,False,False,True,duty_cap,0,27.0,27.06,26.94,0.06,1002.4,3.1,25.37,26.41,25.9,57,363,False,3.48,0.483
1758216625.171526,3239100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.43,26.41,25.9,57,361,False,2.52,0.485
1758216626.1986291,3240108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.43,26.43,25.9,57,363,False,2.55,0.483
1758216627.176098,3241100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.5,3.1,25.41,26.43,25.9,57,372,False,2.45,0.483
1758216628.1783638,3242108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.29,26.39,25.9,58,391,False,2.0,0.483
1758216629.1704829,3243100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.41,26.39,25.9,58,361,False,3.16,0.485
1758216630.177345,3244108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.43,26.41,25.9,58,365,False,90.54,0.483
1758216631.173368,3245100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.5,3.1,25.37,26.41,25.9,58,372,False,3.13,0.485
1758216632.181549,3246108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.49,26.41,25.9,58,371,False,1.99,0.483
1758216633.169767,3247100,False,False,True,duty_cap,0,27.06,27.06,27.0,0.06,1002.4,3.1,25.35,26.43,25.9,58,353,False,2.68,0.483
1758216634.343833,3248108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.37,26.43,25.9,58,368,False,1.83,0.483
1758216635.1730418,3249100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.43,26.41,25.9,58,369,False,1.63,0.485
1758216636.179111,3250108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.41,26.43,25.9,58,345,False,2.5,0.485
1758216637.21203,3251100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.35,26.41,25.9,59,368,False,3.33,0.485
1758216638.186749,3252108,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.3,3.1,25.35,26.43,25.9,59,395,False,1.94,0.485
1758216639.171371,3253100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.3,3.1,25.41,26.43,25.9,59,367,False,128.23,0.485
1758216640.181097,3254108,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.3,3.1,25.41,26.41,25.9,59,356,False,2.87,0.485
1758216641.1954591,3255100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.37,26.41,25.9,59,391,False,2.32,0.485
1758216642.1799748,3256108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.41,25.9,59,368,False,2.58,0.485
1758216643.352777,3257100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.41,26.43,25.9,59,368,False,1.34,0.485
1758216644.179358,3258108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.35,26.41,25.9,59,351,False,2.16,0.485
1758216645.177652,3259100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.3,3.1,25.41,26.43,25.9,59,383,False,3.74,0.483
1758216646.223253,3260108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.43,26.43,25.9,59,369,False,2.74,0.485
1758216647.169496,3261100,False,False,True,duty_cap,0,27.0,27.06,27.0,0.0,1002.4,3.1,25.37,26.39,25.9,59,384,False,1.73,0.483
1758216648.181846,3262108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.29,26.41,25.9,59,378,False,2.59,0.485
1758216649.1752589,3263100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.35,26.41,25.9,59,372,False,2.16,0.485
1758216650.216491,3264108,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.35,26.41,25.9,59,385,False,1.82,0.485
1758216651.171594,3265100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.31,26.39,25.9,59,345,False,2.31,0.485
1758216652.362653,3266108,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.4,3.1,25.31,26.39,25.9,59,355,False,3.55,0.485
1758216653.173271,3267100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.35,26.41,25.9,59,351,False,3.77,0.485
1758216654.1807911,3268108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.3,3.1,25.31,26.39,25.9,60,379,False,1.4,0.485
1758216655.208555,3269100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.41,26.39,25.9,60,379,False,2.99,0.485
1758216656.179929,3270108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,60,360,False,2.71,0.485
1758216657.173007,3271100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.37,26.43,25.9,60,383,False,2.19,0.485
1758216658.209013,3272108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.41,26.41,25.9,60,401,False,2.97,0.485
1758216659.169709,3273100,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.3,3.1,25.41,26.43,25.9,60,382,False,1.95,0.485
1758216660.1805272,3274108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.37,26.41,25.9,60,378,False,90.53,0.485
1758216661.1739352,3275100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.39,25.9,60,359,False,2.49,0.485
1758216662.197663,3276108,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.4,3.1,25.41,26.39,25.9,60,363,False,3.52,0.485
1758216663.169457,3277100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.41,26.41,25.9,60,363,False,2.49,0.485
1758216664.180143,3278108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.37,26.41,25.9,60,382,False,3.97,0.483
1758216665.171941,3279100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.35,26.43,25.9,60,377,False,2.45,0.485
1758216666.1822221,3280108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.43,26.43,25.9,60,361,False,2.81,0.485
1758216667.191364,3281100,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.5,3.1,25.35,26.43,25.9,60,370,False,2.1,0.483
1758216668.178228,3282108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.41,26.43,25.9,60,372,False,2.23,0.485
1758216669.171464,3283100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.35,26.41,25.9,60,402,False,3.17,0.485
1758216670.181504,3284108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.35,26.41,25.9,60,380,False,2.48,0.485
1758216671.1755872,3285100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.5,3.1,25.35,26.43,25.9,60,368,False,1.66,0.485
1758216672.332624,3286108,False,False,True,duty_cap,0,27.06,27.06,26.94,0.13,1002.4,3.1,25.41,26.41,25.9,60,355,False,2.89,0.483
1758216673.1705432,3287100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.39,25.9,59,355,False,3.01,0.485
1758216674.3825438,3288108,False,False,True,duty_cap,0,27.06,27.0,27.0,0.06,1002.4,3.1,25.35,26.41,25.9,59,359,False,1.8,0.485
1758216675.170493,3289100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.41,25.9,59,352,False,1.53,0.485
1758216676.1800928,3290108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.3,3.1,25.37,26.39,25.9,59,377,False,2.03,0.485
1758216677.170961,3291100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.37,26.41,25.9,59,355,False,3.14,0.485
1758216678.180456,3292108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.45,25.9,58,382,False,4.03,0.485
1758216679.178091,3293100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.43,25.9,58,375,False,2.96,0.485
1758216680.17825,3294108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.41,25.9,58,372,False,2.57,0.485
1758216681.175345,3295100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.41,25.9,58,370,False,3.26,0.485
1758216682.367674,3296108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.43,26.41,25.9,58,391,False,2.21,0.485
1758216683.193666,3297100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.43,25.9,58,369,False,1.31,0.485
1758216684.1785321,3298108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.31,26.39,25.9,57,382,False,2.65,0.485
1758216685.175616,3299100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.43,25.9,57,371,False,3.32,0.485
1758216686.1837199,3300108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.41,25.9,57,353,False,2.19,0.485
1758216687.174316,3301100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.41,26.43,25.9,57,356,False,1.87,0.485
1758216688.178875,3302108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.35,26.41,25.9,57,375,False,90.56,0.485
1758216689.17204,3303100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.39,25.9,57,365,False,2.44,0.485
1758216690.3538759,3304108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.41,25.9,57,365,False,3.5,0.485
1758216691.174453,3305100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.47,26.43,25.9,57,371,False,2.45,0.485
1758216692.185728,3306108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.37,26.41,25.9,58,368,False,2.33,0.485
1758216693.323422,3307100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.39,25.9,58,369,False,3.53,0.485
1758216694.183122,3308108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.5,3.1,25.35,26.41,25.9,58,395,False,90.52,0.485
1758216695.1716821,3309100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.41,26.43,25.9,58,357,False,3.7,0.485
1758216696.1824498,3310108,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.43,26.43,25.9,58,365,False,2.59,0.485
1758216697.173884,3311100,False,False,True,duty_cap,0,27.0,27.06,26.94,0.06,1002.3,3.1,25.31,26.39,25.9,58,349,False,2.08,0.483
1758216698.18117,3312108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.43,25.9,58,373,False,2.88,0.485
1758216699.17984,3313100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.3,3.1,25.37,26.43,25.9,57,375,False,2.43,0.485
1758216700.190618,3314108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,57,371,False,90.54,0.485
1758216701.175489,3315100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,57,368,False,3.86,0.485
1758216702.182726,3316108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.43,25.9,57,348,False,2.64,0.485
1758216703.174955,3317100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.41,25.9,57,369,False,3.83,0.485
1758216704.186217,3318108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.41,25.9,57,402,False,3.31,0.485
1758216705.1741152,3319100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.3,3.1,25.41,26.43,25.9,57,385,False,1.81,0.485
1758216706.184672,3320108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.37,26.43,25.9,57,378,False,90.55,0.485
1758216707.1747258,3321100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.41,25.9,57,361,False,3.94,0.485
1758216708.181317,3322108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.45,25.9,57,384,False,2.35,0.485
1758216709.1755872,3323100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,57,380,False,3.22,0.485
1758216710.189025,3324108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.41,25.9,57,362,False,2.15,0.485
1758216711.17203,3325100,False,False,True,duty_cap,0,27.06,27.0,26.94,0.13,1002.4,3.1,25.37,26.41,25.9,57,371,False,2.81,0.485
1758216712.182118,3326108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.41,25.9,57,360,False,2.03,0.485
1758216713.1808908,3327100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.43,26.41,25.9,57,343,False,1.89,0.485
1758216714.182506,3328108,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.35,26.43,25.9,57,377,False,2.73,0.485
1758216715.1719859,3329100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.29,26.43,25.9,57,377,False,1.49,0.485
1758216716.180415,3330108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,57,377,False,1.4,0.485
1758216717.1760051,3331100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.43,25.9,58,340,False,2.32,0.485
1758216718.182257,3332108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.31,26.39,25.9,58,362,False,2.61,0.485
1758216719.175298,3333100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.39,25.9,59,348,False,2.03,0.485
1758216720.462214,3334108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,59,371,False,1.84,0.485
1758216721.178251,3335100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.31,26.41,25.9,60,376,False,2.78,0.485
1758216722.209234,3336108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,60,372,False,3.68,0.485
1758216723.176838,3337100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.29,26.41,25.9,61,360,False,3.0,0.485
1758216724.180057,3338108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,61,365,False,2.87,0.485
1758216725.181507,3339100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.39,25.9,61,383,False,128.04,0.485
1758216726.183765,3340108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.31,26.41,25.9,61,372,False,2.83,0.485
1758216727.173912,3341100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.41,25.9,61,352,False,2.34,0.485
1758216728.449666,3342108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.31,26.37,25.9,61,363,False,2.21,0.485
1758216729.173015,3343100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.41,25.9,61,356,False,90.57,0.485
1758216730.183553,3344108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.41,25.9,61,340,False,2.3,0.485
1758216731.177475,3345100,False,False,True,duty_cap,0,27.0,27.0,27.0,0.0,1002.4,3.1,25.37,26.39,25.9,61,372,False,1.74,0.485
1758216732.184136,3346108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.37,25.9,61,409,False,1.9,0.485
1758216733.178039,3347100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.35,26.41,25.9,61,371,False,2.52,0.485
1758216734.184383,3348108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.3,3.1,25.35,26.41,25.9,62,371,False,90.54,0.485
1758216735.173533,3349100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.37,26.39,25.9,62,372,False,2.84,0.485
1758216736.181021,3350108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.5,3.1,25.35,26.41,25.9,62,340,False,1.61,0.485
1758216737.172905,3351100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,63,377,False,90.54,0.485
1758216738.181458,3352108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.39,25.9,63,363,False,2.08,0.485
1758216739.1788979,3353100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.39,25.9,63,344,False,2.89,0.485
1758216740.3631492,3354108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.37,26.43,25.9,63,356,False,2.46,0.485
1758216741.173337,3355100,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.39,25.9,62,353,False,2.97,0.485
1758216742.3766432,3356108,False,False,True,duty_cap,0,27.0,27.0,26.94,0.06,1002.4,3.1,25.41,26.39,25.9,62,371,False,2.51,0.485
